fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
7.566666667,0.316666667,0.27,9.533333333,0.034333333,12.66666667,110.6666667,0.995183333,3.206666667,0.546666667,11,6
5.7,0.15,0.28,3.7,0.045,57,151,0.9913,3.22,0.27,11.2,6
6.55,0.13,0.255,6.1,0.041,25,134,0.99345,3.035,0.465,10.35,6
8.55,0.33,0.46,2,0.0655,18.5,77.5,0.991155,3.08,0.545,12.35,5
7.328571429,0.415714286,0.27,2.971428571,0.045428571,16.71428571,140.7142857,0.992757143,3.172857143,0.55,11.2,6
6.8875,0.268125,0.33625,2.5875,0.052875,50.125,110.25,0.99165875,3.105,0.49875,11.075,5
7.44,0.226,0.352,14.9,0.0446,67.2,183.4,0.999436,3.238,0.756,9.2,5
6.4,0.3,0.27,5,0.058,27,151,0.99198,3.22,0.49,12.2,6
6.7,0.2,0.405,6.6,0.0345,34,124.5,0.9931,3.32,0.395,11.2,6
7.04,0.304,0.342,5.68,0.0548,24.6,148,0.994776,3.194,0.44,9.92,5
6.685714286,0.294285714,0.315714286,1.871428571,0.035857143,31.42857143,114.2857143,0.991162857,3.297142857,0.477142857,11.78571429,6
6.825,0.2875,0.3425,7.125,0.04125,48.75,127.75,0.99329,3.2525,0.46,11.225,6
6.9,0.287,0.341,12.52,0.0599,21.9,172.3,0.997784,3.08,0.511,9.26,7
6.7875,0.245625,0.305,3.8875,0.0375,34.375,132.375,0.99256875,3.245,0.44125,10.825,6
7.471428571,0.214285714,0.321428571,13.68571429,0.052571429,53.42857143,212.4285714,0.998714286,3.151428571,0.478571429,8.985714286,8
6.066666667,0.368333333,0.323333333,8.1,0.044,25,119.6666667,0.993793333,3.1,0.616666667,10.5,6
5.6,0.523333333,0.113333333,6.366666667,0.040333333,9.333333333,84.66666667,0.9934,3.446666667,0.44,10.86666667,5
6.4,0.303333333,0.29,13.025,0.038833333,34,117.3333333,0.996466667,3.041666667,0.52,9.666666667,6
6.6,0.355,0.325,7.475,0.02825,37.75,132.75,0.9928125,3.15,0.455,11.35,7
8.7,0.23,0.32,13.4,0.044,35,169,0.99975,3.12,0.47,8.8,7
7.4,0.275,0.6125,10.35,0.044,51.5,151.25,0.9973775,3.12,0.4875,9.225,5
6.666666667,0.33,0.25,4.7,0.029666667,19.33333333,69,0.991143333,3.163333333,0.423333333,11.86666667,7
7.254545455,0.312727273,0.3,2.354545455,0.067181818,16.90909091,192.5454545,0.994592727,3.317272727,0.527272727,9.990909091,4
7.125,0.3025,0.4825,14,0.05475,67.5,194.25,0.99846,3.065,0.5175,9.3,5
7.5,0.32,0.3,15.66666667,0.050666667,59.66666667,185,0.999673333,3.25,0.613333333,8.8,6
7.78,0.374,0.34,7.7,0.036,16.4,117.4,0.99496,3.098,0.37,10.46,4
8.8,0.17,0.39,1.2,0.032333333,13.33333333,92,0.993633333,2.866666667,0.45,10.16666667,5
7.02,0.346,0.406,10.62,0.0452,66.8,231.8,0.997528,3.152,0.504,9.26,5
6.575,0.27,0.42,1.175,0.08325,65.25,178.5,0.99222,3.1025,0.415,9.9,5
7.025,0.2725,0.2825,1.15,0.039,38.5,107.5,0.99154,3.2275,0.4675,10.675,6
6.95,0.16125,0.375,3.0625,0.04425,71.75,162.75,0.992115,3.065,0.4525,10.85,6
6.4,0.315,0.31,9.325,0.0375,6.5,31,0.99147,3.145,0.34,12.7,6
6.95,0.3275,0.3025,12.65,0.05025,56,205.125,0.997845,3.15625,0.435,9.2625,6
6.075,0.38,0.2875,1.35,0.0375,19,76.75,0.989855,3.2825,0.5125,12.125,6
5.7,0.22,0.2,16,0.044,41,113,0.99862,3.22,0.46,8.9,6
7.8,0.28,0.25,3.4,0.024,27,99,0.98959,2.98,0.37,13,7
6.92,0.17,0.36,9.49,0.0546,63.6,162.2,0.99581,3.224,0.434,9.76,5
7.166666667,0.27,0.476666667,13.83333333,0.042,61.66666667,151,0.998413333,3.02,0.44,9.166666667,6
7.225,0.225,0.4175,1.65,0.03825,41,120.25,0.99215,3.25,0.435,10.75,7
7.1,0.26,0.3,2,0.031,13,128,0.9917,3.19,0.49,11.4,5
7.0875,0.39,0.30875,2.425,0.029125,4.125,18.25,0.991655,3.1275,0.39375,11.375,3
6.1,0.15,0.35,15.8,0.042,55,158,0.99642,3.24,0.37,10.6,5
7.8,0.3,0.29,16.85,0.054,23,135,0.9998,3.16,0.38,9,6
6.9,0.329166667,0.228333333,4.316666667,0.0395,18.66666667,63.83333333,0.992676667,3.13,0.43,10.71666667,5
8.6,0.34,0.36,1.4,0.045,11,119,0.99556,3.17,0.47,9.4,4
5.8,0.28,0.18,1.2,0.058,7,108,0.99288,3.23,0.58,9.55,4
7.3,0.334285714,0.281428571,2.1,0.047,14.14285714,134.5714286,0.993307143,3.161428571,0.49,10.1,5
5.56,0.36,0.276,1.66,0.0284,30,130.8,0.989612,3.324,0.534,12.56,8
5.96,0.32,0.308,2.02,0.033,39.2,142,0.98908,3.362,0.418,12.84,7
6.7,0.305,0.515,5.275,0.04325,35.25,156.75,0.99473,3.1425,0.46,9.75,6
6.75,0.325,0.255,3.45,0.0435,39,206,0.99224,3.175,0.55,11.2,6
6.516666667,0.279166667,0.345,3.65,0.0385,29.33333333,119.5,0.991003333,3.263333333,0.518333333,12.2,7
6.2,0.275,0.28,1.65,0.04,18.5,121,0.99006,3.31,0.415,12.1,7
7.2,0.34,0.373333333,9.833333333,0.108,42,219,0.997226667,3.266666667,0.503333333,9.9,5
6.5,0.43,0.18,13.15,0.032,25,131,0.99565,3.23,0.51,10.7,5
6.95,0.38,0.145,5.725,0.036,33.5,143.5,0.993445,3.01,0.455,10.55,5
7,0.11,0.32,4.6,0.057,59,144,0.9956,3.55,0.44,9.4,7
7.8,0.413333333,0.186666667,1.666666667,0.065666667,17,151,0.993333333,3.043333333,0.456666667,9.666666667,4
8,0.17,0.29,2.4,0.029,52,119,0.98944,3.03,0.33,12.9,6
6.6,0.32,0.263333333,6.6,0.04,23,118.3333333,0.992953333,3.116666667,0.503333333,10.88,6
7.6,0.285,0.32,14.6,0.063,32,201,0.998,3,0.45,9.2,5
6.016666667,0.289166667,0.295,2.433333333,0.036166667,16.16666667,100.3333333,0.991595,3.3,0.52,11.15,6
6.428571429,0.224285714,0.36,1.457142857,0.059,35,121.5714286,0.991025714,3.16,0.431428571,11,6
7.3,0.325,0.22,2.05,0.036,64,158.5,0.9918,3.145,0.49,11,5
6.1125,0.318125,0.1925,13.275,0.04475,21,114.625,0.996055,3.26,0.5225,10.3,6
5.96,0.25,0.32,5.78,0.038,52.6,155,0.993852,3.326,0.388,10.32,6
6.571428571,0.302142857,0.302857143,2.185714286,0.065714286,14,98.42857143,0.993167143,3.21,0.515714286,9.928571429,6
6.933333333,0.256666667,0.34,7.933333333,0.052,51.16666667,171.5,0.99587,3.101666667,0.511666667,9.433333333,5
7.757142857,0.278571429,0.385714286,13.61428571,0.046428571,45.42857143,213.2857143,0.998731429,3.194285714,0.585714286,9.371428571,5
6.8,0.205,0.2175,5.275,0.1145,36,167.75,0.994555,3.115,0.4875,9.75,6
6.6,0.17,0.26,7.4,0.052,45,128,0.99388,3.16,0.37,10,6
7.4,0.303333333,0.243333333,15.1,0.048333333,51.33333333,205.3333333,0.998836667,3.083333333,0.493333333,8.933333333,5
6.266666667,0.2,0.566666667,1.066666667,0.072333333,46.66666667,113.6666667,0.99122,3.236666667,0.456666667,10.7,6
7.7,0.225,0.34,1.633333333,0.041333333,35,109.6666667,0.99248,3.236666667,0.573333333,11.76666667,6
7.4,0.296666667,0.366666667,6.8,0.041333333,31,155,0.995233333,3.306666667,0.553333333,10.3,7
7.2,0.22,0.275,3.7,0.04,16,78.5,0.992365,2.99,0.62,11.35,6
7.433333333,0.245555556,0.32,1.711111111,0.047444444,30.44444444,175.3333333,0.992367778,3.251111111,0.452222222,10.88888889,8
8.9,0.33,0.34,1.4,0.056,14,171,0.9946,3.13,0.47,9.7,5
7.4,0.36,0.34,3.5,0.042,34,108,0.9913,3.25,0.49,12.8,8
5.857142857,0.274285714,0.358571429,5.157142857,0.036857143,22,93.28571429,0.991768571,3.304285714,0.488571429,11.42857143,7
6.7,0.266666667,0.23,2.9,0.072,30,129,0.992933333,3.05,0.46,9.8,5
5.4,0.27,0.22,4.6,0.022,29,107,0.98889,3.33,0.54,13.8,6
6.825,0.1925,0.38,8.325,0.0525,36.75,125.75,0.99554,3.1425,0.3825,9.3,5
6.4,0.263333333,0.293333333,6.5,0.040666667,26.5,253.8333333,0.994666667,3.26,0.616666667,10.2,6
6.414285714,0.351428571,0.29,5.071428571,0.053142857,33.71428571,200,0.995181429,3.297142857,0.621428571,9.728571429,5
6.8,0.22,0.37,1.7,0.036,38,195,0.9908,3.35,0.72,12.5,6
6.3,0.29,0.29,3.3,0.037,32,140,0.9895,3.17,0.36,12.8,7
6.616666667,0.290833333,0.268333333,1.716666667,0.042,30,95.5,0.991596667,3.233333333,0.55,10.95,8
6.7,0.245,0.44,2,0.041,60.5,155,0.99245,3.095,0.475,10.45,6
7.333333333,0.263333333,0.37,1.333333333,0.032,24,58,0.99178,3.14,0.456666667,10.7,6
6.95,0.19,0.22,1.625,0.04325,29.75,90.75,0.9917975,3.235,0.475,10.8,6
6.1,0.335,0.355,2.3,0.0415,5,109.5,0.9926,3.385,0.475,10.4,4
7.033333333,0.26,0.383333333,5.333333333,0.036,25,127,0.9934,3.13,0.433333333,10.53333333,6
6.4,0.25,0.57,1,0.062,21,122,0.99238,3,0.4,9.5,5
7.2,0.21,0.36,15.7,0.045,68,183,0.99922,3.25,0.76,9.4,5
7.7,0.316666667,0.363333333,9.5,0.046666667,47.66666667,227,0.99729,3.153333333,0.483333333,9.6,6
6.5625,0.25,0.335,7.0625,0.048875,41.375,151.75,0.995135,3.27625,0.53875,10.075,6
6,0.28,0.24,17.8,0.047,42,111,0.99896,3.1,0.45,8.9,6
7.8,0.223333333,0.293333333,2.233333333,0.045,41.66666667,176.3333333,0.993776667,3.27,0.44,10.23333333,5
9.2,0.28,0.46,3.2,0.058,39,133,0.996,3.14,0.58,9.5,5
6.35,0.215,0.3175,1.625,0.036,36.75,110.25,0.9898175,3.1725,0.535,12.05,6
6.9,0.265,0.29,1.625,0.04225,37.75,144,0.992225,3.19,0.46,10.625,5
6.2,0.15,0.27,11,0.035,46,116,0.99602,3.12,0.38,9.1,7
8.9,0.21,0.37,1.2,0.028,20,93,0.99244,3.2,0.37,11.5,6
6.52,0.297,0.288,14.03,0.0588,35,187.6,0.997878,3.164,0.532,9.42,7
6.666666667,0.306666667,0.253333333,18.43333333,0.062,51.66666667,191.6666667,0.99944,3.073333333,0.466666667,8.9,6
6.5,0.2125,0.355,1.55,0.036,22,81,0.9905675,3.16,0.4475,11.5,6
6.5,0.22,0.45,8,0.053,52,196,0.9959,3.23,0.48,9.1,5
6.8,0.14,0.18,1.4,0.047,30,90,0.99164,3.27,0.54,11.2,6
6.6,0.311923077,0.284615385,1.723076923,0.033538462,14.15384615,82.92307692,0.991155385,3.233846154,0.466153846,11.4,7
6.866666667,0.206666667,0.316666667,9.3,0.050333333,41,125,0.995886667,3.236666667,0.448333333,10.18333333,5
7.5,0.44,0.245,5.125,0.034,23.5,100,0.990895,3.16,0.545,12.95,7
6.7,0.39,0.31,13.11666667,0.088666667,43.66666667,184.6666667,0.997873333,3.216666667,0.443333333,9.5,5
7.05,0.3825,0.248333333,6.3,0.0675,28.16666667,210.1666667,0.996193333,3.303333333,0.645,9.6,5
7.425,0.2925,0.3125,10.925,0.04825,30.5,119.75,0.9972475,3.2275,0.38,9.725,6
6.7375,0.24,0.3175,3.4625,0.045625,41.375,187.875,0.992415,3.24375,0.42875,11.05416667,6
7.2,0.354444444,0.424444444,14.06666667,0.045222222,36.11111111,159.2222222,0.996866667,3.091111111,0.418888889,10.3,6
7.05,0.295,0.293333333,2.116666667,0.0475,26.83333333,136.1666667,0.993423333,3.263333333,0.576666667,10.23333333,6
6.9,0.4,0.37,8.9,0.053,36,148,0.996,3.16,0.5,9.3,5
6.9,0.42625,0.2475,11.1,0.06575,18.5,93.5,0.9956925,3.16,0.39,10.4,5
6.5,0.29,0.52,1.7,0.034,41,193,0.99223,3.25,0.59,10.4,6
8.9,0.34,0.34,1.6,0.056,13,176,0.9946,3.14,0.47,9.7,5
6.28,0.252,0.342,1.72,0.0382,46.8,90.6,0.98984,3.24,0.42,12.14,6
6.8,0.28,0.36,1.6,0.04,25,87,0.9924,3.23,0.66,10.3,6
6.92,0.33,0.328,1.58,0.0396,17.2,128.6,0.993476,3.256,0.526,10.36,4
6.066666667,0.283333333,0.373333333,11.16666667,0.059333333,22.66666667,183.6666667,0.996606667,3.313333333,0.513333333,10.43333333,6
6.6,0.27,0.27,8.85,0.0515,24.5,151,0.995585,3.34,0.54,10.75,7
6.5,0.23,0.25,17.3,0.046,15,110,0.99828,3.15,0.42,9.2,6
6.466666667,0.26,0.34,5.966666667,0.054666667,45.33333333,185,0.995066667,3.293333333,0.53,9.766666667,5
6.95,0.255,0.4,18.75,0.0515,55,249.5,1.000275,3.035,0.56,8.7,5
6.525,0.2125,0.33,1.525,0.03225,7.5,47.75,0.99097,3.14,0.5275,11.1,6
6.325,0.25,0.245,5.175,0.07175,28.25,105.25,0.99479,3.205,0.505,9.4,5
6.15,0.285,0.296666667,19.00833333,0.052,23.33333333,124.3333333,0.998983333,3.196666667,0.476666667,9.883333333,5
6.7,0.208333333,0.361666667,6.666666667,0.033,29.66666667,110.5,0.993473333,3.2,0.541666667,10.88055556,7
6.9,0.21,0.34,6.5,0.042,28,107.5,0.99298,3.12,0.66,11.15,6
5.566666667,0.28,0.306666667,1.8,0.031333333,20.33333333,95.66666667,0.989506667,3.22,0.466666667,12.16666667,6
6.1,0.35,0.07,1.4,0.069,22,108,0.9934,3.23,0.52,9.2,5
6.7,0.261666667,0.29,1.966666667,0.048333333,29.33333333,149.3333333,0.9933,3.11,0.48,9.233333333,6
7.16,0.318,0.304,7.18,0.0548,27.6,160.6,0.99531,3.182,0.478,9.94,6
8.4,0.235,0.39,1.35,0.0405,16.5,159.5,0.99288,3.095,0.48,10.85,5
7.2,0.47,0.65,8.3,0.083,27,182,0.9964,3,0.35,9.2,5
7.32,0.296,0.336,8.3,0.0478,47.8,206.4,0.99648,3.254,0.422,9.24,5
7.883333333,0.291666667,0.463333333,1.366666667,0.044833333,17.66666667,132.6666667,0.99334,3.143333333,0.426666667,10.28333333,5
6.375,0.235,0.3175,4.15,0.0475,40,198.5,0.9950375,3.47,0.585,9.9,6
7,0.32,0.31,6.4,0.031,38,115,0.99235,3.38,0.58,12.2,7
6.9,0.413333333,0.426666667,1.5,0.032333333,5.333333333,61.33333333,0.992333333,3.183333333,0.393333333,10.4,5
7.05,0.26375,0.35625,9.64375,0.034625,21.5,109.75,0.9942275,3.19375,0.37125,11.3625,6
7.272727273,0.199545455,0.311818182,2.645454545,0.047545455,17.45454545,101.8181818,0.993868182,3.266363636,0.504545455,10.11818182,5
6.442857143,0.201428571,0.314285714,14.15714286,0.04,30.14285714,131.7142857,0.997082857,3.261428571,0.472857143,10,7
6.36,0.256,0.326,1.82,0.0344,34.6,116.8,0.991404,3.364,0.55,11.36,7
6.2,0.32,0.12,4.8,0.054,6,97,0.99424,3.16,0.5,9.3,5
6.690909091,0.139090909,0.294545455,10.67272727,0.044181818,42.27272727,100.3636364,0.994898182,3.142727273,0.417272727,10.32727273,8
6.616666667,0.213333333,0.366666667,13.03333333,0.042833333,44.83333333,127.6666667,0.996575,3.163333333,0.568333333,10.21666667,7
7.05,0.27125,0.31625,6.24375,0.04875,42.875,178.75,0.99531,3.2,0.525,9.616666667,6
7.1,0.268,0.368,1.43,0.0464,26,117,0.992488,3.222,0.476,10.66,5
7.06,0.366,0.432,16.35,0.0502,62.2,230.6,0.999316,3.054,0.526,9.08,4
6.52,0.31,0.312,1.64,0.0368,11.4,73,0.991003,3.198,0.482,11.19,6
6,0.38,0.26,3.5,0.035,38,111,0.98872,3.18,0.47,13.6,6
6.3,0.2025,0.2975,1.625,0.03625,27.5,91.75,0.9918775,3.3825,0.575,10.925,7
6.666666667,0.22,0.403333333,1.5,0.080333333,26.66666667,105.3333333,0.991173333,3.2,0.576666667,11.2,6
6.116666667,0.27,0.281666667,7,0.034,33.66666667,121,0.992676667,3.273333333,0.458333333,11.4,8
8.275,0.2875,0.3375,3.125,0.06425,18.75,114.75,0.9955,3.1575,0.47,9.725,6
6.133333333,0.321666667,0.293333333,1.666666667,0.037333333,31.66666667,138.6666667,0.99185,3.37,0.563333333,11.06666667,6
6.4,0.29,0.266,4.4,0.0338,37.8,97.4,0.990954,3.25,0.512,12.24,8
7.8,0.965,0.6,65.8,0.074,8,160,1.03898,3.39,0.69,11.7,6
6.675,0.27,0.325,1.725,0.032,33.5,96.25,0.9914825,3.1675,0.4275,11.025,6
6.4,0.27,0.313333333,7.05,0.032666667,35.66666667,91.66666667,0.99114,3.19,0.393333333,12.8,7
8.18,0.329,0.344,2.04,0.036,22.8,121.6,0.992676,3.122,0.604,11.18,7
8.2,0.3,0.44,12.4,0.043,52,154,0.99452,3.04,0.33,12,6
7.242857143,0.292857143,0.325714286,10.62857143,0.042142857,36.85714286,131,0.995714286,3.212857143,0.462857143,10.84285714,8
4.9,0.33,0.31,1.2,0.016,39,150,0.98713,3.33,0.59,14,7
7.1,0.263333333,0.406666667,14.13333333,0.054,59.66666667,177.5,0.99881,3.236666667,0.72,9.266666667,7
6.4,0.18,0.28,17.05,0.047,53,139,0.99724,3.25,0.35,10.5,6
6,0.265,0.315,11.6,0.0465,48,135,0.99562,3.205,0.55,10.1,6
7.775,0.27,0.3575,1.25,0.056,51.75,148,0.991515,3.0375,0.3925,10.875,5
7.04,0.308,0.306,11.18,0.0482,28.8,145.8,0.997346,3.29,0.482,9.736,5
6.166666667,0.325,0.226666667,1.866666667,0.058333333,27,128,0.993183333,3.2,0.56,9.7,6
6.433333333,0.148333333,0.313333333,5.266666667,0.046,55.66666667,161,0.994766667,3.466666667,0.49,10.6,6
7.3,0.26,0.375,1.35,0.0275,26.5,93,0.99,3.19,0.415,12.55,6
6.416666667,0.248333333,0.308333333,4.516666667,0.037,55,128,0.991183333,3.233333333,0.531666667,12.13333333,7
7.4,0.16,0.27,15.5,0.05,25,135,0.9984,2.9,0.43,8.7,7
6.9,0.265,0.29,2,0.0365,37.5,102,0.990095,3.175,0.53,12.35,7
7.3,0.255,0.2675,7.4625,0.05275,32.25,132.5,0.995445,3.2225,0.455,10.125,5
7,0.4875,0.29,0.95,0.0375,7,82.5,0.99307,3.245,0.39,10.15,4
7.95,0.27,0.435,7.6,0.052,30,145.5,0.99635,3.245,0.585,10.6,5
8.8,0.19,0.3,5,0.028,34,120,0.99242,2.94,0.47,11.2,5
7.55,0.2175,0.29,1.175,0.04075,26.5,99.75,0.991515,3.1125,0.3675,10.925,6
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6
7.46,0.286,0.342,12.84,0.0494,42.4,237.2,0.998644,3.152,0.518,9.22,6
6.233333333,0.41,0.356666667,4.933333333,0.026666667,17,113.3333333,0.99068,3.196666667,0.59,12.66666667,6
6.566666667,0.216666667,0.29,1.866666667,0.034333333,52.33333333,116.6666667,0.990426667,3.173333333,0.556666667,11.36666667,6
5.5,0.307,0.2,1.46,0.037,66.6,168.8,0.991252,3.45,0.494,11.40666667,5
6.68,0.31,0.284,10.12,0.0474,94,210.4,0.996176,3.134,0.484,9.74,6
6.833333333,0.306666667,0.358333333,15.875,0.051666667,40.66666667,182.5,0.998673333,3.083333333,0.515,9.233333333,6
6.4,0.31,0.39,7.5,0.04,57,213,0.99475,3.32,0.43,10,6
7.1,0.2,0.3,0.9,0.019,4,28,0.98931,3.2,0.36,12,6
6.675,0.19,0.365,2.1,0.052,19,54.5,0.99144,3.2475,0.5925,11.075,6
6.35,0.305,0.32,3.8,0.106,59.75,164,0.993195,3.225,0.47,10.1,6
6.45,0.24,0.26,7.75,0.056,31.5,156.5,0.995365,3.19,0.615,9.6,6
7.155555556,0.241111111,0.313333333,12.27777778,0.049888889,45.88888889,139.8888889,0.997213333,3.082222222,0.508888889,9.433333333,6
5.2,0.185,0.22,1,0.03,47,123,0.99218,3.55,0.44,10.15,6
6.5,0.225,0.3275,1.375,0.03975,20.5,83.75,0.9906525,3.1675,0.605,11.625,6
7.366666667,0.203333333,0.213333333,1.666666667,0.047666667,22.33333333,106.3333333,0.993833333,3.263333333,0.53,10.16666667,5
6.8,0.32,0.43,1.6,0.05,4,65,0.99346,3.27,0.47,10.7,5
7.24,0.346,0.344,8.62,0.0516,43.6,214.2,0.99707,3.184,0.558,9.3,5
6.333333333,0.206666667,0.336666667,1.533333333,0.03,43.33333333,79,0.989316667,3.083333333,0.493333333,12.23333333,7
7.566666667,0.205555556,0.363333333,1.655555556,0.060444444,48.11111111,151.6666667,0.993808889,3.227777778,0.621111111,9.888888889,6
6.95,0.305,0.46,12.3,0.048,25,126,0.99585,3.245,0.43,10.65,5
6.8,0.15,0.33,4.7,0.059,31,118,0.9956,3.43,0.39,9,7
7.45,0.34,0.346666667,1.383333333,0.0415,11.16666667,125.1666667,0.993163333,3.236666667,0.51,10.06666667,5
7,0.37,0.385,1.45,0.1065,5,58.5,0.99253,3.07,0.54,10.25,5
6.475,0.335,0.3675,7.6,0.07025,58.75,181,0.99567,3.1925,0.4775,9.375,6
7.375,0.19,0.3825,2.325,0.03075,28,139.75,0.9908925,3.075,0.6425,12.325,6
5.35,0.21,0.245,1.85,0.04,12,99.5,0.9896,3.34,0.395,12.35,5
8.8,0.70125,0.395,1.45,0.055,33.5,183.25,0.995715,3.16,0.4425,9.7,4
6.6,0.24,0.3,11.3,0.026,11,77,0.99381,3.13,0.55,12.8,6
6.4,0.21,0.233333333,12.13333333,0.044,60.33333333,152.3333333,0.9965,3.156666667,0.513333333,9.633333333,6
6.2,0.22,0.325,2.225,0.034,35.75,95.25,0.9900625,3.1575,0.595,12.125,6
7.2,0.278333333,0.34,1.433333333,0.044,4,118.3333333,0.990666667,3.253333333,0.373333333,12.13333333,6
6.94,0.272,0.514,17.57,0.045,39.4,166.6,0.998428,3.072,0.514,9.8,7
7.766666667,0.19,0.333333333,2.866666667,0.036,40.66666667,142.3333333,0.992916667,3.183333333,0.436666667,10.36666667,6
6.65,0.22,0.265,6.025,0.056,34,104,0.993495,3.24,0.425,10.25,5
6.98,0.25,0.464,7.64,0.042,52.2,208.2,0.995714,3.156,0.408,9.52,6
5.833333333,0.256666667,0.32,1.133333333,0.037333333,24,88.66666667,0.990696667,3.223333333,0.47,10.78333333,6
7.2,0.21,0.31,10.5,0.035,36,122,0.99478,3.12,0.4,10.6,6
6.645454545,0.314545455,0.391818182,6.4,0.049090909,62.18181818,208,0.994817273,3.192727273,0.47,9.745454545,6
7.3,0.343333333,0.343333333,8.2,0.038833333,21.16666667,124.5,0.99499,3.19,0.42,10.45,6
8.8,0.34,0.33,9.7,0.036,46,172,0.9966,3.08,0.4,10.2,5
7.066666667,0.293333333,0.361666667,8.158333333,0.039166667,19.16666667,132.8333333,0.994021667,3.231666667,0.511666667,11.38333333,7
7.3,0.28,0.42,14.4,0.04,49,173,0.9994,3.28,0.82,9,7
7.15,0.25,0.365,6,0.0465,12,133.5,0.99409,3.1,0.69,10.5,6
6.9,0.525,0.175,12.75,0.0385,29,73.5,0.994805,3.16,0.395,11.15,6
6.090909091,0.221818182,0.263636364,4.045454545,0.043545455,99.54545455,172.4545455,0.992147273,3.234545455,0.608181818,10.87272727,6
8,0.2,0.36,1.2,0.032,21,78,0.9921,3.08,0.37,10.4,6
7.26,0.19,0.352,10.9,0.0526,67,145.2,0.99714,3.034,0.342,9.5,6
6.25,0.34,0.215,10.6,0.0325,17.5,118.5,0.99478,3.28,0.41,10.6,6
7.4,0.335,0.3575,4.725,0.031,39.25,113.75,0.9916625,3.11,0.51,12,7
7.64,0.33,0.308,8.76,0.044,22.3,166.2,0.994664,3.17,0.55,10.89666667,6
7.025,0.3125,0.3525,1.95,0.05725,6,133.5,0.992905,3.1375,0.5925,10.7,6
6.8,0.23,0.29,15.4,0.073,56,173,0.9984,3.06,0.41,8.7,6
8.5,0.26,0.21,16.2,0.074,41,197,0.998,3.02,0.5,9.8,7
6.683333333,0.23,0.271666667,15.73333333,0.046833333,37.5,117.5,0.998393333,3.1,0.468333333,9.3,6
7.2,0.32,0.32,13.4,0.048333333,6.333333333,39.66666667,0.995083333,3.163333333,0.393333333,11.36666667,6
6.9,0.375,0.2875,13.625,0.048,51.75,189,0.997835,3,0.6,9.5,6
6,0.24,0.28,14.25,0.0395,18,97.5,0.994465,3.16,0.34,11.5,8
7.485714286,0.34,0.381428571,8.471428571,0.038714286,46.71428571,152,0.994145714,3.151428571,0.367142857,11.18571429,7
7.4375,0.42375,0.3475,7.8125,0.051625,31.875,184.75,0.996075,3.15875,0.4725,10.075,5
6.775,0.33375,0.315,11,0.04975,63,241.5,0.9974875,3.13,0.47,9.05,6
7.016666667,0.285,0.288333333,9.866666667,0.069,20,103.6666667,0.995946667,3.075,0.413333333,9.483333333,6
7.133333333,0.218333333,0.315,7.166666667,0.053833333,39.5,226.6666667,0.996555,3.293333333,0.535,9.716666667,5
6.666666667,0.25,0.293333333,3.6,0.031,28.66666667,98.33333333,0.990603333,3.1,0.45,12.1,7
6.25,0.435,0.1825,3.875,0.035,17.25,121.5,0.9908,3.32,0.785,13.175,6
7.366666667,0.213333333,0.376666667,14.05,0.039,54.66666667,141,0.997293333,3.053333333,0.383333333,10.03333333,6
7.066666667,0.36,0.476666667,10.5,0.053333333,33.66666667,169,0.99719,3.09,0.533333333,9.166666667,5
7.416666667,0.335,0.361666667,4.416666667,0.040333333,28.33333333,132.3333333,0.992426667,3.261666667,0.468333333,11.9,6
7.16,0.313,0.288,9.7,0.0334,10.8,62.2,0.99442,3.182,0.406,10.82,6
6.525,0.2325,0.4025,11.8,0.04625,16.25,156.75,0.996395,2.92,0.39,9.1,6
6.36,0.196,0.318,2.52,0.0426,16.2,91.8,0.992462,3.338,0.524,10.58,5
7.5,0.38,0.29,4.9,0.021,38,113,0.99026,3.08,0.48,13,7
5,0.33,0.23,11.8,0.03,23,158,0.99322,3.41,0.64,11.8,7
7.128571429,0.268571429,0.395714286,2.357142857,0.044714286,27.85714286,152,0.991907143,3.177142857,0.475714286,11.21428571,6
8.4,0.3,0.25,17.75,0.047,25,218,1.00016,2.98,0.66,9.1,5
7,0.35125,0.3775,1.925,0.0635,9.75,56.75,0.99363,3.2275,0.4775,9.9,5
6.933333333,0.245,0.352222222,1.722222222,0.034888889,20,98.66666667,0.99105,3.185555556,0.42,11.28333333,7
6.2,0.44,0.18,7.7,0.096,28,210,0.99771,3.56,0.72,9.2,5
7.4,0.336666667,0.326666667,15.78333333,0.042333333,33.33333333,152.6666667,0.997366667,3.033333333,0.49,10.43333333,7
7.05,0.375,0.435,1.25,0.0585,20,164,0.99355,3.215,0.555,9.7,6
7.4,0.248333333,0.318333333,1.55,0.0405,23.66666667,128.6666667,0.99287,3.171666667,0.615,10.55,5
5.7,0.26,0.24,17.8,0.059,23,124,0.99773,3.3,0.5,10.1,5
6.67,0.237,0.342,1.92,0.0426,39.2,121.6,0.991006,3.158,0.548,11.48,7
6.916666667,0.256666667,0.311666667,1.691666667,0.043333333,31.83333333,99,0.992003333,3.155,0.51,10.7,6
7.84,0.362,0.472,12.14,0.0672,27.8,190.8,0.998712,3.11,0.724,9,5
6.966666667,0.25,0.283333333,7.2,0.050666667,38.66666667,158,0.995593333,3.353333333,0.413333333,9.833333333,5
